#OTU ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK11	BRK12	BRK13	BRK14	BRK15	BRK16	BRK17	BRK18	BRK19	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK74	BRK76	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96
OTU_77	36	0	10	3	3	0	1	174	2	0	1	5	2	3	0	0	0	3	0	0	14	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_78	0	27	0	4	1	7	14	0	20	22	47	1	4	26	12	51	61	0	25	22	0	4	0	0	24	0	0	105	0	0	0	0	0	0	0	0	0	0	22	0	15	0	0	0	17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_79	10	0	2	0	29	0	0	10	0	1	0	16	0	0	0	0	1	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_80	1	1	0	0	11	3	12	2	1	23	0	7	0	0	2	23	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_81	9	15	2	37	0	1	10	3	11	13	31	1	1	16	16	1	20	0	16	14	6	0	0	0	47	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_82	4	0	1	0	2	2	8	1	1	2	4	28	0	5	2	11	34	33	1	1	6	0	0	47	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OTU_83	1	1	0	1	0	19	1	0	2	0	5	1	37	3	28	8	16	0	77	47	0	6	0	0	5	0	17	33	0	0	0	0	20	0	0	17	0	13	0	0	13	82	5	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_84	0	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	3	0	0	0	0	18	0	9	11	23	10	27	18	29	0	0	22	78	5	0	14	15	11	9	0	34	17	5	13	14	24	0	0	13	0	0	0
OTU_85	0	2	2	5	0	3	0	0	0	0	0	0	3	0	3	0	0	2	2	0	0	0	0	0	0	4	0	1	0	7	0	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	1	0	0	4	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
OTU_86	0	0	0	0	6	1	0	1	0	0	1	4	0	0	0	0	0	9	3	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_87	24	3	3	13	28	63	25	7	5	9	6	13	9	1	42	13	17	28	75	82	40	0	0	1	2	0	12	3	0	0	0	0	0	0	0	2	0	1	3	4	1	1	1	0	1	1	1	4	6	4	1	5	2	0	0	5	3	0	0	0	2	1	8	0	0	1	15	0	0	2	8	6	4	1	5	4	3	2	1	1	2	1	2	0	0	0
OTU_88	0	0	0	0	1	4	6	1	0	1	0	3	2	3	8	10	16	9	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_89	46	48	5	99	22	25	50	91	31	43	46	31	10	30	32	39	51	137	46	42	72	1	0	594	25	0	4	8	2	1	0	2	0	0	2	1	3	0	14	2	1	1	11	0	9	336	134	181	184	103	83	446	114	22	15	131	80	55	114	21	26	213	53	0	18	90	137	26	1	59	42	95	137	47	279	45	47	38	153	151	151	4	21	0	0	74
OTU_90	2	1	1	1	18	3	2	3	1	0	0	1	0	2	3	2	2	213	4	3	6	1	0	3	1	0	2	2	0	0	0	0	0	0	0	3	1	0	4	0	2	0	4	0	1	2	1	2	20	0	2	2	0	0	2	3	0	1	0	0	2	0	7	0	0	4	20	0	0	6	424	217	313	0	2	1	13	112	0	0	0	0	112	0	0	1
OTU_91	9	0	4	0	25	0	1	12	0	0	0	2	1	0	0	1	0	6	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_92	25	10	2	10	12	27	101	23	8	220	44	16	23	9	48	138	55	23	8	12	4	2	0	0	30	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0
OTU_93	4	1	0	4	2	6	19	1	4	19	8	4	4	31	42	15	27	3	15	18	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_94	0	0	1	0	0	2	0	0	20	1	10	8	21	0	12	0	1	4	0	0	0	1	0	0	27	0	0	0	0	0	0	3	6	0	8	7	0	19	0	0	1	3	31	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_95	0	0	3	0	0	2	0	0	1	1	0	0	1	0	1	0	0	0	1	0	2	0	0	3	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	9	0	0	0	0	0	3	25	1	0	25	10	8	8	19	0	4	0	0	48	0	9	98	6	0	0	7	9	17	0	2	0	4	2	28	106	8	1	4	25	89	11	10	5	0	0	0
OTU_96	58	7	2	41	44	82	40	15	6	23	4	31	11	10	68	30	42	75	75	76	112	1	0	0	1	3	16	2	0	0	0	0	0	0	0	4	1	0	2	5	0	1	5	0	5	2	5	17	6	1	1	8	0	1	1	5	3	0	1	0	3	2	5	0	0	5	24	0	0	10	10	6	20	0	5	3	3	5	3	8	5	1	3	0	0	0
OTU_97	2	0	0	0	10	6	6	0	0	1	0	0	0	0	4	5	2	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_98	48	8	4	2	36	0	0	8	3	0	0	91	1	2	3	2	3	43	0	0	2	0	0	0	0	20	0	0	6	10	0	0	0	0	0	0	29	0	6	30	1	0	6	0	7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_99	16	1	0	1	24	30	84	34	1	59	5	31	4	2	42	42	5	11	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_100	6	0	0	0	3	1	1	4	0	2	0	3	0	0	2	0	0	81	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0
OTU_101	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_102	0	10	0	4	0	9	3	0	1	3	0	0	0	0	8	0	4	0	33	24	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_103	46	2	9	10	8	6	4	7	11	19	6	2	11	3	9	3	9	2	1	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU_104	26	1	13	0	29	14	0	40	0	0	1	16	2	0	5	0	1	18	17	18	83	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_105	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	7	0	0	0	3	0	0	9	1	2	2	1	0	2	5	10	2	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	2	0	2	0	0	3	0	1	1	0	0	1	0	2	0	3	0	0	0	0	1	3	0	0	0	0	0
OTU_106	5	12	4	3	2	1	2	6	5	11	13	1	1	5	4	3	9	1	2	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_107	1	0	0	2	0	0	0	2	0	1	0	6	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_108	2	2	1	0	0	2	0	1	1	0	1	0	4	1	18	1	0	2	5	1	2	3	0	0	2	1	1	0	1	0	0	0	4	0	0	0	0	5	1	3	4	1	0	3	0	1	2	0	3	0	1	1	0	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
OTU_109	0	2	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	9	18	2	12	5	9	0	19	2	29	34	15	0	9	39	87	0	0	154	109	1	0	26	2	111	138	9	12	51	80	41	45	22	3	2	23	0	0	0
OTU_110	11884	1435	10957	2294	2661	700	1010	12727	1433	2164	3027	3057	4175	2925	2488	2358	7486	894	533	409	4618	339	1	20	4125	5	18	43	87	66	144	24	0	9	29	4	795	0	1274	68	259	8	145	0	181	16	11	11	12	16	11	14	16	2	6	14	15	15	19	4	4	9	11	0	4	12	12	1	1	8	5	12	16	6	9	5	14	4	9	3	29	0	9	0	0	7
OTU_111	1	0	0	0	3	1	2	1	0	2	1	7	0	0	0	1	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_112	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	18	8	9	0	1	8	0	0	0	0	0	0	0	0	1	2	0	0	0	0	4	3	0	10	0	0	0	0	0	0	1	0	0	0	0	0
OTU_113	0	0	0	0	2	22	0	2	0	0	0	1	0	0	4	0	0	2	16	16	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU_114	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	19	13	7	112	37	19	24	74	1	43	48	0	93	13	0	314	0	0	1	0	0	48	0	0	0	2	0	21	148	21	0	0	88	71	51	0	0	0	0	0
OTU_115	249	9	16	17	153	34	10	191	7	13	10	76	9	7	59	11	17	358	31	42	201	1	0	11	13	18	13	0	24	105	7	6	2	0	3	2	0	1	1	95	0	5	10	2	1	10	11	17	17	4	9	25	14	0	5	10	8	7	2	2	1	8	7	0	2	2	4	0	0	4	8	9	11	6	5	2	3	8	5	7	16	0	13	0	1	2
OTU_116	2	10	0	18	1	3	12	0	6	20	6	5	0	6	3	6	8	2	6	7	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_117	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	4	1	9	6	7	1	2	1	11	7	3	4	3	14	9	0	2	9	7	0	0	6	0	12	2	10	6	3	10	3	7	4	5	0	1	0	0	1
OTU_118	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	1	3	1	4	1	0	1	2	0	1	4	0	3	0	0	42	1	1	0	0	0	0	0	0	13	4	0	0	0	0	0	5	0	0	0	0	0
OTU_119	1	3	0	10	0	0	2	0	2	1	6	2	2	9	3	3	20	0	4	0	1	0	0	1	24	0	16	347	0	48	0	132	22	4	168	7	151	3	28	1	47	50	320	12	26	0	2	0	1	0	0	3	0	0	0	3	0	1	0	0	0	0	2	0	8	1	0	0	0	0	0	0	1	2	0	0	1	0	0	0	18	0	0	0	0	0
OTU_120	0	0	0	18	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	7	0	2	3	10	0	3	2	0	0	0	0	1	0	12	0	0	8	14	0	0	0	1	6	2	4	0	0	1	3	0	0	1	0	4	0	0	1
OTU_121	4	4	1	8	1	2	0	1	1	1	1	3	2	2	3	2	4	2	3	5	7	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_122	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	31	1	4	25	14	19	11	21	4	21	1	2	68	11	8	141	7	0	0	9	17	35	0	9	3	2	4	19	144	12	0	4	42	114	30	6	3	0	0	0
OTU_123	3	0	1	1	0	1	1	19	2	0	2	0	0	0	0	0	0	3	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_124	1	0	0	0	0	8	0	1	0	0	0	11	0	0	11	2	1	30	11	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_125	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	3	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_126	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	1	0	1	1	0	7	2	3	0	1	7	5	0	0	1	0	3	10	2	1	0	0	1	0	1	0	0	1	0	0	0
OTU_127	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	3	5	0	0	0	1	2	1	0	0	0	0	1	0	1	2	0	0	0	0	0
OTU_128	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	1	2	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_129	9	3	2	8	6	13	19	18	3	34	9	8	12	10	51	26	23	6	5	3	11	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_130	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	12	13	3	6	23	65	77	7	0	42	3	2	12	1	1	26	0	0	2	0	1	8	0	1	1	1	6	26	28	0	1	1	10	18	35	0	0	0	0	2
OTU_131	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	1	0	3	1	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	5	10	1	6	4	30	24	0	0	22	1	1	7	0	1	30	0	0	2	0	1	1	0	0	1	0	1	6	36	0	0	0	7	15	63	0	0	0	0	0
OTU_132	1	1	0	0	0	23	5	0	5	10	9	4	13	0	12	0	3	4	4	1	0	1	0	0	15	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_133	34	63	23	93	7	1	22	183	41	44	56	10	3	50	2	25	33	13	0	2	16	0	8	7664	121	1	0	448	6	8	2	3	2	16	1	0	296	0	338	4	117	0	89	0	258	5905	7	2	2	1	3	4	5	1	2	3	5	5	2	0	1	6	1	0	1	3	4	0	0	1	0	4	2	0	0	1	5	0	2	0	6	1	2	0	4	217
OTU_134	1024	27	1331	26	3862	496	2036	1753	465	1784	123	126	562	230	1126	2397	162	1112	30	16	1705	93	0	11	78	0	5	29	0	1	0	0	0	5	0	5	11	0	1897	9	62	1	6	2	135	9	5	4	4	4	2	4	5	2	1	4	7	5	5	2	3	2	3	0	2	3	5	0	0	2	1	2	3	2	6	1	5	4	5	2	8	1	4	0	0	2
OTU_135	22	0	3	0	32	2	0	6	0	1	1	23	0	0	0	2	0	8	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_136	8	1	2	0	4	0	0	5	0	0	0	2	0	0	2	1	0	1	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	6	1	0	0	1	1	1	0	0	0	0	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0
OTU_137	2	0	0	1	3	8	8	0	1	7	0	5	1	0	9	3	3	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_138	12	4	1	7	7	13	21	159	14	39	14	19	7	0	17	12	8	19	1	0	1	1	0	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	3	3	6	4	6	2	0	2	4	7	2	1	0	2	2	4	0	1	3	2	0	0	3	2	2	0	1	6	1	0	1	1	1	2	0	0	0	0	2
OTU_139	1427	17	1435	0	2084	216	2	1873	2	7	2	1448	32	0	88	6	3	2266	231	188	3663	29	0	1	3	1	1	1	0	0	0	0	0	0	3	0	0	0	2	4	81	2	22	0	1	1	1	1	4	2	0	2	2	0	1	3	0	0	1	0	0	2	3	0	0	4	2	0	0	3	0	2	0	1	4	1	1	2	0	0	4	0	2	0	0	4
OTU_140	0	3	1	2	2	0	1	2	2	0	3	2	1	2	1	1	0	0	1	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	3	0	3	49	9	0	0	15	0	4	0	0	1	1	0	0	0	4	2	0	0	4	0	2	3	3	0	0	3	0	1	1	26	1	0	0	0	0
OTU_141	6	0	0	0	3	0	0	8	0	0	0	50	0	0	0	0	2	113	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
OTU_142	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_143	12	37	5	51	22	5	13	50	26	27	150	26	9	11	8	15	16	15	7	6	22	0	2	272	171	0	0	6	0	0	0	1	2	1	0	0	2	0	9	1	2	2	3	1	5	104	4	4	4	3	6	37	5	0	2	9	2	6	5	0	1	1	6	0	1	3	2	0	1	3	0	2	2	4	3	3	3	0	1	0	15	0	1	0	0	6
OTU_144	882	1289	530	1451	134	327	317	269	626	1193	980	207	244	65	363	665	493	83	231	187	1046	10	0	8	3427	0	1	18	0	0	1	2	1	2	4	1	64	0	31	0	7	3	80	1	18	1	0	4	7	0	2	9	7	1	2	5	1	1	6	1	1	4	1	0	0	2	5	1	1	1	1	4	2	4	4	2	3	1	3	2	8	1	3	0	0	2
OTU_145	8	6	7	4	11	12	4	14	4	1	7	21	8	5	24	0	10	12	18	5	31	4	0	15	8	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	5	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0
OTU_146	0	1	0	0	0	404	0	1	1	1	0	0	87	0	219	0	0	2	484	464	1	4	0	0	0	0	436	0	0	0	0	0	11	0	8	141	1	9	0	1	0	21	21	0	0	0	1	2	2	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU_147	4	2	0	3	3	19	0	0	0	1	1	17	4	2	13	1	4	0	0	2	9	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	2	0	1	4	0	1	0	0	0	1	2	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0
OTU_149	1	0	0	1	1	11	1	0	7	4	1	0	4	3	5	0	2	0	2	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	4	1	0	0	0	6	2	0	4	0	0	0	3	1	0	0	0	0	1	0	0	7	0	0	1	1	6	0	0	0	0	0	0
OTU_151	0	0	0	0	16	0	1	2	1	0	0	105	0	0	0	0	0	241	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
