#OTU ID	Taxonomy	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK100	BRK101	BRK102	BRK103	BRK104	BRK105	BRK106	BRK107	BRK108	BRK109	BRK11	BRK110	BRK111	BRK112	BRK113	BRK114	BRK115	BRK116	BRK117	BRK118	BRK119	BRK12	BRK120	BRK121	BRK122	BRK123	BRK124	BRK125	BRK126	BRK127	BRK128	BRK129	BRK13	BRK130	BRK131	BRK132	BRK133	BRK134	BRK135	BRK136	BRK137	BRK138	BRK139	BRK14	BRK140	BRK141	BRK142	BRK143	BRK144	BRK145	BRK147	BRK148	BRK149	BRK15	BRK150	BRK151	BRK152	BRK154	BRK155	BRK156	BRK157	BRK158	BRK159	BRK16	BRK160	BRK161	BRK162	BRK164	BRK165	BRK166	BRK167	BRK168	BRK169	BRK17	BRK171	BRK172	BRK173	BRK174	BRK175	BRK176	BRK177	BRK178	BRK179	BRK18	BRK180	BRK181	BRK182	BRK183	BRK184	BRK185	BRK186	BRK187	BRK188	BRK189	BRK19	BRK190	BRK191	BRK192	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK79	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK89	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96	BRK97	BRK98	BRK99
OTU_3307	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	1	3	2	0	0	0	4	2	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	1	0	1	10	0	0	2	2	0	0	0	0	0	3	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	3	1	1	0	0	0	1	0	0	0	0	1	0	0	0	2	1	0	0	0	3	3	0	0	0	0	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	1	0	0	0	3	10	0	5	0	9	1	0	0	0	0	1	0	0	1	2	0	0	0	0	2	1	2	3	0	0	2	6	2	0	0	0	2	1	0	0	0	1	0	4	0	0	0	1	1	0	1	2	1	1	0	2	0	1	0	4	2	0	0	2	1	2	0	0	1	0	0	0	1	0	0	0	0
OTU_3308	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0
OTU_3309	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_amylovorus	0	0	0	0	0	0	0	0	0	0	7	0	2	1	0	0	2	0	0	12	0	33	1	19	0	0	0	0	0	0	0	0	1	19	0	0	0	0	11	9	49	7	0	0	0	2	31	0	10	1	4	1	32	0	2	1	9	0	0	0	7	2	21	0	0	0	0	0	6	1	5	0	1	0	0	0	7	0	0	0	0	0	6	0	0	0	0	2	0	1	0	1	0	0	2	6	1	0	2	4	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	18	0
OTU_3310	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_johnsonii	1	0	0	3	0	0	0	3	0	0	157	3	41	39	53	17	21	48	13	93	1	331	25	110	3	0	4	3	24	0	0	2	17	376	22	13	20	5	168	106	161	101	0	98	28	101	404	50	130	26	138	45	422	0	32	19	181	0	1	6	78	26	235	0	37	92	15	24	156	47	165	54	24	1	13	65	36	4	34	6	0	3	48	1	4	9	8	107	7	48	13	28	8	0	51	88	19	10	63	77	75	132	25	0	0	0	0	2	3	1	4	0	4	0	0	1	0	3	0	0	1	4	0	0	11	8	2	21	68	1	1	3	4	0	0	1	21	4	2	370	327	1	2	0	1	1	2	13	0	0	3	7	348	1	1	2	0	22	2	0	5	5	6	8	2	3	0	4	11	0	2	6	2	1	36	7	2	1	9	4	0	2	0	0	2	36	131	8
OTU_3311	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	3	0	0	0	1	1	2	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	7	1	0	0	0	1	1	0	1	0	0	0	0	0	1	2	0	4	1	0	1	0	0	0	5	0	0	0	0	0	0	0
OTU_3312	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_amylovorus	2	0	2	1	0	1	1	2	0	0	38	11	15	8	25	8	42	5	11	21	0	46	52	19	10	0	3	2	26	0	1	1	10	42	29	11	46	23	48	46	86	12	0	40	24	32	61	32	60	63	43	1	74	0	4	26	63	0	24	25	57	20	44	1	36	54	30	16	52	53	41	28	31	0	12	23	22	2	25	15	0	8	33	1	1	13	7	11	1	12	25	16	10	3	50	24	13	13	13	21	25	15	4	0	2	0	0	7	0	1	1	1	17	0	0	2	0	0	1	0	2	1	0	0	1	0	5	3	1	1	3	1	1	0	1	0	12	1	3	4	0	5	0	1	0	1	3	2	2	0	0	3	2	1	2	1	0	3	2	0	17	2	1	1	2	2	1	0	2	1	3	4	5	2	0	2	0	1	4	0	0	1	0	0	11	56	24	4
OTU_3313	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__uncultured_bacterium	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	6	1	0	0	0	3	0	2	4	0	2	2	0	2	5	5	0	0	4	0	0	1	0	1	1	0	0	0	0	0	4	0	0	0	7	0	0	2	0	0	0	0	0	0	0
OTU_3314	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__uncultured_bacterium	5	2	1	7	0	2	2	17	3	4	2	0	1	2	1	0	1	1	0	1	1	0	0	1	1	0	0	2	1	0	1	2	0	2	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	1	0	3	0	0	0	0	0	4	0	0	0	0	7	0	1	0	1	3	2	1	0	0	2	0	0	6	0	2	2	0	2	1	1	0	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	2	3	5	0	0	0	0	2	0	1	2	0	6	1	2	2	11	5	1	4	8	2	1	14	10	0	0	0	0	1	4	1	0	7	1	0	1	0	1	4	17	0	7	10	5	1	0	9	2	7	5	0	1	1	9	6	2	1	5	3	2	0	2	0	9	4	5	3	3	3	2	1	1	1	0	0	3	0	0	0
OTU_3315	Unassigned	1	0	0	0	0	0	0	0	0	0	10	2	2	6	1	1	1	1	4	3	0	2	2	1	0	0	0	0	1	0	0	0	0	2	0	0	1	0	3	2	1	3	0	2	1	1	3	10	4	2	3	2	2	0	1	0	4	1	1	1	4	3	0	1	0	2	0	4	3	0	2	0	0	0	0	0	5	0	0	0	0	4	0	1	0	0	0	2	0	1	4	2	2	0	3	3	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	5	0	0	0	1	0	0	0	0	1	0	1	3	2	3	1	0	0	2	3	2	0	0	0	1	0	0	1	0	4	0	1	1	0	2	2	0	0	0	1	0	0	1	3	0	1	2	1	4	10	4	9	2	0	0	0	4	2	1	0	1	1	5	2	2	7	4	0	1	1	0	0	2	6	11	1
OTU_3316	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__uncultured_organism	130	149	6	642	6	48	64	273	151	1283	3	3	0	1	2	0	1	0	4	2	12	1	1	0	0	0	0	2	1	1	0	40	2	3	2	1	0	1	0	1	0	0	0	2	0	0	0	1	0	1	0	1	2	57	0	2	1	0	1	1	1	1	4	632	0	0	1	2	1	3	1	0	0	31	0	1	4	1	2	1	0	0	2	180	0	3	2	1	0	0	0	1	1	82	0	2	0	2	2	0	2	3	1	0	28	1	1	0	434	30	205	0	5	1	4	8	6	529	131	5	9	698	359	564	4	15	34	95	286	619	481	15	24	234	2	0	2	717	44	154	10	151	69	98	752	555	804	451	5	11	82	56	6	725	7	3	4	2	27	1	1	9	98	122	27	32	69	308	344	506	526	29	4	11	254	41	8	42	8	1	170	3	0	0	1	1	2	1
OTU_3317	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3	0	0	1	2	0	0	0	0	2	0	0	1	0	1	0	0	0	0	1	0	2	0	1	0	0	1	0	1	0	1	0	2	0	8	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU_3318	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	35	0	0	0	0	0	0	1	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OTU_3319	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella	1	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	35	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	7	0	0	1	0	1	9	21	5	0	0	1	1	0	2	2	0	23	3	0	0	1	1	0	0	0	0	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3320	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	2	3	4	1	1	0	4	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	4	2	0	0	1	0	1	0	1	1	0	2	0	0	0	1	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_3321	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3322	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__uncultured_bacterium	0	0	0	0	0	0	1	1	0	0	0	2	0	0	2	0	5	31	3	0	0	0	0	0	0	0	90	4	1	0	0	0	0	0	31	24	29	18	0	1	0	0	0	20	1	16	0	0	0	1	0	0	5	0	0	1	0	0	0	2	0	1	0	0	20	4	5	1	0	2	1	16	0	0	37	6	0	90	63	68	0	1	1	0	11	4	6	0	0	0	3	3	1	0	2	4	1	0	0	1	1	0	0	19	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	16
OTU_3323	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__;s__uncultured_bacterium	0	0	2	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3324	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Slackia;s__uncultured_bacterium	0	0	0	0	0	0	1	30	0	0	0	2	5	0	1	1	1	0	0	1	7	6	0	2	0	0	0	0	3	0	0	1	0	2	0	0	0	0	1	0	2	0	0	0	2	0	3	2	2	3	2	0	0	0	0	1	4	0	0	0	0	0	5	0	0	2	0	0	0	2	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	5	0	10	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	15	0	0	10	0	8	16	13	22	0	1	0	1	0	1	3	4	16	39	0	2	8	5	0	1	0	0	1	0	77	5	0	0	1	0	0	0	35	0	0	0	1	6	0	0	6	0	0	0	0	0	0	6	12	1	0	0	0	19	0	0	0	0	0	26	5	0	0	0	0	0	0	0	0	0	3	0	0
OTU_3325	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__uncultured_organism	0	2	0	0	3	6	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	2	0	0	1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	15	0	0	0	0	0	3	0	3	1	0	0	0	1	1	0	0	4	6	0	0	0	1	1	2	0	1	1	1	0	0	0	1	0	0	0	7	0	5	0	0	7	5	6	1	2	0	0	0	2	0	7	0	6	8	0	3	0	1	2	3	0	0	0	0	0	0	0
OTU_3326	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004	114	4	2	37	1	3	3	9	5	6	4	0	4	0	1	0	2	0	1	1	1	1	18	1	1	0	1	0	2	1	0	2	2	0	0	2	4	1	30	1	1	0	0	0	2	1	1	1	0	0	0	0	0	1	1	0	1	0	1	1	0	1	3	140	0	1	0	1	1	3	0	0	0	2	1	0	0	1	0	2	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	1	1	1	0	0	0	0	0	2	0	0	1	10	1	1	0	1	0	0	1	0	18	47	31	7	759	909	79	2	11	95	1	0	12	1032	32	25	147	0	0	2	2	1	2	0	2	1	2	0	258	71	2	5	0	1	0	2	126	3	2	0	1	1	0	1	0	0	0	2	1	2	70	38	1	625	2	1	1	3	4	2	1	0	0	0	0	1	0	1	1	0	0
OTU_3327	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium_longum	2	1	2	2	1	2	5	5	1	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	3	0	0	0	0	1	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	3	0	2	0	3	0	0	0	0	2	1	1	5	0	1	0	1	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	0	3	0	0	4	1	1	0	1	0	2	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	1	1	0	6	2	0	1	1	0	3	0	0	1	2	0	0	1	0	0	0	0
OTU_3328	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella	0	0	0	0	0	0	0	0	0	0	9	0	3	5	0	0	1	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	1	0	8	2	2	2	7	1	0	0	0	0	8	0	0	0	0	0	3	0	0	0	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
OTU_3329	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	24	16	0	3	1	7	9	3	1	5	0	0	0	0	1	0	0	0	1	2	1	1	0	0	0	1	1	0	0	0	1	2	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	2	1	0	0	0	1	0	2	0	0	0	107	25	51	23	4	2	54	13	31	56	53	8	8	13	1	0	2	5	6	11	4	38	4	118	18	85	106	24	71	2	3	1	1	26	3	1	4	29	17	0	3	6	16	22	4	10	5	3	5	1	36	18	6	8	7	2	23	1	5	1	25	0	0	0	0	0	1	0
OTU_3330	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister	0	0	0	0	0	1	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
OTU_3331	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	38	159	57	53	154	71	0	136	58	23	0	4	0	3	1	0	0	0	1	3	8	2	0	1	0	0	0	0	1	0	0	83	0	1	0	0	0	0	0	0	1	7	0	0	1	1	6	2	1	1	5	0	0	64	0	0	4	0	0	0	0	0	3	48	1	0	1	0	0	1	1	0	1	10	0	0	0	0	0	0	1	1	0	57	0	1	0	1	0	0	0	0	0	52	1	1	1	0	1	1	2	0	0	0	78	0	0	0	28	99	85	0	0	2	20	20	1	38	40	3	16	39	14	6	1	3	11	16	74	20	17	2	1	8	0	0	1	15	21	84	16	4	6	4	5	1	7	0	4	0	1	19	5	29	3	3	10	0	11	0	0	9	5	13	7	35	10	4	0	20	6	5	1	3	15	4	7	3	10	2	5	4	0	0	1	3	2	2
OTU_3332	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	2	0	0	0	3	0	0	3	0	0	2	1	0	0	2	5	1	0	0	0	0	1	0	0	6	2	0	4	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
OTU_3333	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum	8	2	1	4	0	2	1	7	7	0	1	0	4	0	2	3	0	0	2	1	2	3	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	1	0	2	2	0	1	1	0	6	0	1	0	1	2	1	3	0	3	3	0	1	0	0	1	0	1	1	0	4	0	0	3	0	5	0	0	0	2	0	0	0	1	0	3	3	2	0	0	0	1	2	0	0	0	3	1	0	0	1	2	1	0	1	0	1	2	0	0	1	0	7	3	4	4	35	28	4	19	8	3	0	23	17	1	0	1	1	1	2	3	0	13	0	1	0	4	3	7	53	0	17	14	2	2	1	17	3	16	9	1	6	2	8	6	2	0	8	4	0	1	7	4	20	3	19	18	14	16	7	5	7	3	0	0	0	5	4	0
OTU_3334	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	1	2	0	1	1	32	0	0	0	0	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3335	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0	0	0	0	0	0	0	1	0	0	57	0	1	5	0	0	1	0	1	3	0	25	0	5	0	0	0	0	0	0	0	0	0	133	0	0	0	0	83	1	64	1	0	2	2	0	177	0	3	2	37	6	9	0	1	0	82	0	0	1	3	4	105	0	1	0	3	1	44	5	11	1	1	0	0	7	7	0	0	0	0	0	2	0	0	1	1	27	0	9	4	1	0	0	2	6	0	0	43	46	5	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	2	2	0
